id,category,month,verdict,patterns,about_llm,has_ack_section,in_ack_section,negation_nearby,grammarly,llm_term_anywhere,title
2410.22415,quant-ph,2024-10,none,,False,True,False,False,False,False,Sufficient criteria for absolute separability in arbitrary dimensions via linear map inverses
2410.04284,quant-ph,2024-10,none,,False,False,False,False,False,False,Quantum fluctuations and noise in interferometry and photodetection: Applications in optical sensing and micromanipulation
2410.15041,quant-ph,2024-10,none,,False,True,False,False,False,False,High-precision pulse calibration of tunable couplers for high-fidelity two-qubit gates in superconducting quantum processors
2410.09021,quant-ph,2024-10,none,,False,True,False,False,False,False,Single V2 defect in 4H Silicon Carbide Schottky diode at low temperature
2410.18616,quant-ph,2024-10,none,,False,True,False,False,False,False,Spectral Riemann Sheet Topology of Gapped Non-Hermitian Systems
2410.16483,quant-ph,2024-10,none,,False,True,False,False,False,False,Defining coherent states: why must they be eigenstates of the annihilation operator?
2410.22810,quant-ph,2024-10,none,,False,True,False,False,False,False,Performance Benchmarking of Quantum Algorithms for Hard Combinatorial Optimization Problems: A Comparative Study of non-FTQC Approaches
2410.13688,quant-ph,2024-10,none,,False,True,False,False,False,False,Variational Quantum Framework for Nonlinear PDE Constrained Optimization Using Carleman Linearization
2410.17718,quant-ph,2024-10,none,,False,True,False,False,False,False,Exponential Separations between Quantum Learning with and without Purification
2410.21517,quant-ph,2024-10,none,,False,True,False,False,False,False,Quantum Phase Estimation without Controlled Unitaries
2410.03958,quant-ph,2024-10,none,,False,True,False,False,False,False,Simulating Neutron Scattering on an Analog Quantum Processor
2410.02554,quant-ph,2024-10,none,,False,True,False,False,False,False,Semidefinite relaxations for high-dimensional entanglement in the steering scenario
2410.13499,quant-ph,2024-10,none,,False,True,False,False,False,False,Bell nonlocality from compatibility of entanglement-breaking channels
2410.02354,quant-ph,2024-10,none,,False,True,False,False,False,False,Is a particle an irreducible representation of the Poincaré group?
2410.23997,quant-ph,2024-10,none,,False,True,False,False,False,False,Mutually Unbiased Bases in Composite Dimensions -- A Review
2410.04630,quant-ph,2024-10,none,,False,True,False,False,False,False,Unitary Closed Timelike Curves can Solve all of NP
2410.07355,quant-ph,2024-10,none,,False,False,False,False,False,False,Direct measurement of the lifetime and coherence time of Cu2O Rydberg excitons
2410.15455,quant-ph,2024-10,none,,False,True,False,False,False,False,Observation of quantum information collapse-and-revival in a strongly-interacting Rydberg atom array
2410.06629,quant-ph,2024-10,strong,llm,True,True,False,False,False,True,Application of Large Language Models to Quantum State Simulation
2410.13549,quant-ph,2024-10,none,,False,True,False,False,False,False,Quasi-quantum states and the quasi-quantum PCP theorem
2410.15871,quant-ph,2024-10,none,,False,True,False,False,False,False,Simultaneous cooling of qubits via a quantum absorption refrigerator and beyond
2410.23958,quant-ph,2024-10,none,,False,True,False,False,False,False,Space-bounded quantum interactive proof systems
2410.11219,quant-ph,2024-10,none,,False,True,False,False,False,False,Relationship between average correlation and quantum steering for arbitrary two-qubit states
2410.18922,quant-ph,2024-10,none,,False,True,False,False,False,False,How to Design a Quantum Streaming Algorithm Without Knowing Anything About Quantum Computing
2410.03015,quant-ph,2024-10,none,,False,True,False,False,False,False,Strategies for running the QAOA at hundreds of qubits
2410.04169,quant-ph,2024-10,none,,False,False,False,False,False,False,Quantum Calculus of Fibonacci Divisors and Fermion-Boson Entanglement for Infinite Hierarchy of N = 2 Supersymmetric Golden Oscillators
2410.18762,quant-ph,2024-10,none,,False,True,False,False,False,False,Spin-dependent Force from an NV center Ensemble on a Microlever
2410.12712,quant-ph,2024-10,none,,False,True,False,False,False,False,On the sample complexity of purity and inner product estimation
2410.09722,quant-ph,2024-10,none,,False,True,False,False,False,False,Quantum-Classical Correspondence in a Quartic Oscillator -- Corrections to Frequency and Bounds for Periodic Motion
2410.17702,quant-ph,2024-10,none,,False,True,False,False,False,False,Neural networks with quantum states of light
2410.23518,quant-ph,2024-10,none,,False,True,False,False,False,False,Deterministic and reconfigurable graph state generation with a single solid-state quantum emitter
2410.19617,quant-ph,2024-10,none,,False,True,False,False,False,False,Measurement-device-independent resource characterization protocols
2410.14550,quant-ph,2024-10,none,,False,True,False,False,False,False,Local Thermal Operations and Classical Communication
2410.24133,quant-ph,2024-10,none,,False,True,False,False,False,False,On-Chip Verified Quantum Computation with an Ion-Trap Quantum Processing Unit
2410.22635,quant-ph,2024-10,none,,False,True,False,False,False,False,Diffraction of correlated biphotons through transparent samples
2410.09326,quant-ph,2024-10,none,,False,False,False,False,False,False,QOPS: A Compiler Framework for Quantum Circuit Simulation Acceleration with Profile Guided Optimizations
2410.21635,quant-ph,2024-10,none,,False,True,False,False,False,False,Learning the structure of any Hamiltonian from minimal assumptions
2410.21907,quant-ph,2024-10,none,,False,True,False,False,False,False,Adding or Subtracting a single Photon is the same for Pure Squeezed Vacuum States
2410.11955,quant-ph,2024-10,none,,False,True,False,False,False,False,Parameters estimation by fitting correlation functions of continuous quantum measurement
2410.16344,quant-ph,2024-10,none,,False,False,False,False,False,False,Quantum Convolutional Neural Network: A Hybrid Quantum-Classical Approach for Iris Dataset Classification
2410.09001,quant-ph,2024-10,none,,False,True,False,False,False,False,Disentangling magic states with classically simulable quantum circuits
2410.10971,quant-ph,2024-10,none,,False,True,False,False,False,False,Universal Characterization of Quantum Many-Body States through Local Information
2410.12963,quant-ph,2024-10,none,,False,True,False,False,False,False,Single-shot and measurement-based quantum error correction via fault complexes
2410.22011,quant-ph,2024-10,none,,False,True,False,False,False,False,Complex-Phase Extensions of Szegedy Quantum Walk on Graphs
2410.14286,quant-ph,2024-10,none,,False,True,False,False,False,False,Smolyak algorithm assisted robust control for quantum systems with uncertainties
2410.08322,quant-ph,2024-10,none,,False,True,False,False,False,False,Extendibility of fermionic states and rigorous ground state approximations of interacting fermionic systems
2410.01286,quant-ph,2024-10,none,,False,False,False,False,False,False,Spectral Bounds on Entropy and Ergotropy via Statistical Effective Temperature in Classical Polarization and Quantum Thermal States
2410.08268,quant-ph,2024-10,none,,False,True,False,False,False,False,Disorder-Free Localization for Benchmarking Quantum Computers
2410.23373,quant-ph,2024-10,none,,False,False,False,False,False,False,Non-binary artificial neuron with phase variation implemented on a quantum computer
2410.02546,quant-ph,2024-10,none,,False,True,False,False,False,False,Extra cost of erasure due to quantum lifetime broadening
2410.03482,quant-ph,2024-10,none,,False,True,False,False,False,False,Parametric approximation as open quantum systems problem
2410.09353,quant-ph,2024-10,none,,False,True,False,False,False,False,Observable Measurement-Induced Transitions
2410.01084,quant-ph,2024-10,none,,False,True,False,False,False,False,Error exponent of activated non-signaling assisted classical-quantum channel coding
2410.15131,quant-ph,2024-10,none,,False,False,False,False,False,False,Network Nonlocality Without Entanglement Of All Sources
2410.08484,quant-ph,2024-10,none,,False,True,False,False,False,False,Measurement time of weak measurements on large entangled systems
2411.04132,quant-ph,2024-10,none,,False,False,False,False,False,False,"Comment on ""High-Power Collective Charging of a Solid-State Quantum Battery"""
2410.13104,quant-ph,2024-10,none,,False,False,False,False,False,False,Cost-Effective Realization of n-Bit Toffoli Gates for IBM Quantum Computers Using the Bloch Sphere Approach and IBM Native Gates
2410.03854,quant-ph,2024-10,none,,False,True,False,False,False,False,Trotterless Simulation of Open Quantum Systems for NISQ Quantum Devices
2410.04162,quant-ph,2024-10,none,,False,True,False,False,False,False,Detecting spacelike vacuum entanglement at all distances and promoting negativity to a necessary and sufficient entanglement measure in many-body regimes
2410.15375,quant-ph,2024-10,none,,False,True,False,False,False,False,Preparing Spin Squeezed States via Adaptive Genetic Algorithm
2410.21949,quant-ph,2024-10,none,,False,True,False,False,False,False,Symplectic Structures in Quantum Entanglement
2410.03094,quant-ph,2024-10,none,,False,True,False,False,False,True,Entanglement-induced provable and robust quantum learning advantages
2410.04296,quant-ph,2024-10,none,,False,False,False,False,False,False,Beyond Average Hamiltonian Theory for Quantum Sensing
2410.01935,quant-ph,2024-10,none,,False,True,False,False,False,False,Variational Quantum Eigensolver Approach to Prime Factorization on IBM's Noisy Intermediate Scale Quantum Computer
2410.10416,quant-ph,2024-10,none,,False,True,False,False,False,False,Complementing the transmon by integrating a geometric shunt inductor
2410.06199,quant-ph,2024-10,none,,False,True,False,False,False,False,Towards robust detection of entangled two-photon absorption
2410.02408,quant-ph,2024-10,none,,False,False,False,False,False,False,Optimised Hybrid Classical-Quantum Algorithm for Accelerated Solution of Sparse Linear Systems
2410.04156,quant-ph,2024-10,none,,False,False,False,False,False,False,Limited Parallelization in Gate Operations Leads to Higher Space Overhead and Lower Noise Threshold
2410.18746,quant-ph,2024-10,none,,False,True,False,False,False,False,Practical implementation of Toffoli-based qubit rotation
2501.09301,quant-ph,2025-01,none,,False,True,False,False,False,False,Variational method for $\mathbb{Z}_K$ wavefunctions in spin-$J$ PXP model
2501.03886,quant-ph,2025-01,none,,False,True,False,False,False,False,Signatures of a gravitational quantum vacuum on dynamics of massive particles
2501.10242,quant-ph,2025-01,none,,False,False,False,False,False,False,Resource-Efficient Compilation of Distributed Quantum Circuits for Solving Large-Scale Wireless Communication Network Problems
2501.13209,quant-ph,2025-01,none,,False,False,False,False,False,False,Geometric Interpretation of Sensitivity to Structured Uncertainties in Spintronic Networks
2501.06385,quant-ph,2025-01,none,,False,True,False,False,False,False,Experimental Test of Nonlocality Limits from Relativistic Independence
2501.18256,quant-ph,2025-01,none,,False,True,False,False,False,False,Squeezing-enhanced accurate differential sensing under large phase noise
2501.16939,quant-ph,2025-01,none,,False,True,False,False,False,False,Two-photon interference between mutually-detuned resonance fluorescence signals scattered off a semiconductor quantum dot
2501.05021,quant-ph,2025-01,none,,False,False,False,False,False,False,Enhanced Min-Sum Decoding of Quantum Codes Using Previous Iteration Dynamics
2501.17071,quant-ph,2025-01,none,,False,True,False,False,False,False,On the sampling complexity of coherent superpositions
2501.07454,quant-ph,2025-01,none,,False,False,False,False,False,False,Topological Operations Around Exceptional Points via Shortcuts to Adiabaticity
2501.14120,quant-ph,2025-01,none,,False,True,False,False,False,False,On the Transfer of Knowledge in Quantum Algorithms
2501.09161,quant-ph,2025-01,none,,False,True,False,False,False,False,High-frequency readout free from transmon multi-excitation resonances
2501.07006,quant-ph,2025-01,none,,False,True,False,False,False,False,Improving key rates by tighter information reconciliation leakage estimation for quantum key distribution
2501.07951,quant-ph,2025-01,none,,False,True,False,False,False,False,Retrieving Lost Atomic Information: Monte Carlo-based Parameter Reconstruction of an Optical Quantum System
2501.04220,quant-ph,2025-01,none,,False,True,False,False,False,False,Optimal qubit-mediated quantum heat transfer via noncommuting operators and strong coupling effects
2501.01746,quant-ph,2025-01,none,,False,True,False,False,False,False,Genetic algorithm enhanced Solovay-Kitaev algorithm for quantum compiling of Fibonacci anyons
2501.15580,quant-ph,2025-01,none,,False,True,False,False,False,False,Connection between memory performance and optical absorption in quantum reservoir computing
2501.11602,quant-ph,2025-01,none,,False,True,False,False,False,False,Quantum Zeno blockade in optomechanical systems
2501.17394,quant-ph,2025-01,none,,False,True,False,False,False,False,Optimizing Entanglement Manipulation via Algebraic-Geometric Decompositions and Semidefinite Programming Hierarchies
2501.11861,quant-ph,2025-01,none,,False,False,False,False,False,False,A Generalized Schawlow-Townes Limit
2501.04776,quant-ph,2025-01,none,,False,True,False,False,False,False,IQPopt: Fast optimization of instantaneous quantum polynomial circuits in JAX
2501.03013,quant-ph,2025-01,none,,False,True,False,False,False,False,Photon Transport in a Gas of Two-Level Atoms: Unveiling Quantum Light Creation
2501.13005,quant-ph,2025-01,none,,False,True,False,False,False,True,Neural network enhanced cross entropy benchmark for monitored circuits
2501.07060,quant-ph,2025-01,none,,False,False,False,False,False,False,New Circuit for Quantum Adder by Constant
2501.03186,quant-ph,2025-01,none,,False,True,False,False,False,False,Bell and Mermin inequalities in Quantum Field Theory from vacuum projectors and Weyl operators
2501.18522,quant-ph,2025-01,none,,False,True,False,False,False,False,Digital Quantum Simulations of the Non-Resonant Open Tavis-Cummings Model
2501.10152,quant-ph,2025-01,none,,False,False,False,False,False,False,Quantum Advantage in Locally Differentially Private Hypothesis Testing
2501.12007,quant-ph,2025-01,none,,False,False,False,False,False,False,Quantum First-Order Logics That Capture Logarithmic-Time/Space Quantum Computability
2501.06331,quant-ph,2025-01,none,,False,True,False,False,False,False,Classical Attack on Bell Inequalities
2501.17793,quant-ph,2025-01,none,,False,True,False,False,False,False,"Perspectives on Quantum Friction, Self-Propulsion, and Self-Torque"
2501.15477,quant-ph,2025-01,none,,False,False,False,False,False,False,A maximum concurrence criterion to investigate absolutely maximally entangled states
2501.08872,quant-ph,2025-01,none,,False,True,False,False,False,False,Riemannian quantum circuit optimization based on matrix product operators
2501.13155,quant-ph,2025-01,none,,False,True,False,False,False,False,Improving Figures of Merit for Quantum Circuit Compilation
2501.18020,quant-ph,2025-01,none,,False,False,False,False,False,False,Generalization of Bidirectional Controlled Hybrid Protocol of Quantum Teleportation and Remote State Preparation
2501.18461,quant-ph,2025-01,none,,False,True,False,False,False,False,Probing non-equilibrium topological order on a quantum processor
2501.17521,quant-ph,2025-01,none,,False,False,False,False,False,False,What are the bearers of hidden states? On an important ambiguity in the formulation of Bell's theorem
2501.04310,quant-ph,2025-01,none,,False,False,False,False,False,False,Characterizing the Burst Error Correction Ability of Quantum Cyclic Codes
2501.17814,quant-ph,2025-01,none,,False,True,False,False,False,False,A trilinear quantum dot architecture for semiconductor spin qubits
2501.04780,quant-ph,2025-01,none,,False,True,False,False,False,False,Using quantum nonlocality for device-independent confirmation of relativistic effects
2501.04981,quant-ph,2025-01,none,,False,True,False,False,False,False,Theoretical study of the Spectroscopic measurements of Kerr non-linear resonators with four-body interaction
2501.12070,quant-ph,2025-01,none,,False,True,False,False,False,False,Quantum Dynamics of Dissipative Polarizable Media
2501.03364,quant-ph,2025-01,none,,False,True,False,False,False,False,Lindblad estimation with fast and precise quantum control
2501.05103,quant-ph,2025-01,none,,False,False,False,False,False,False,Exactly Solvable Quantum Model with Spin-Dependent Coulomb Interaction
2501.14907,quant-ph,2025-01,none,,False,True,False,False,False,False,Supersymmetry in nonlinear and linear Quantum Optics: the Kerr-like and multiphoton Jaynes-Cummings models
2501.19163,quant-ph,2025-01,none,,False,False,False,False,False,False,Exact Floquet solutions in a Parity-Time-Symmetric Rabi Model
2501.17558,quant-ph,2025-01,none,,False,True,False,False,False,False,Fabry-Pérot etalon walk-off loss in ring cavities
2501.15939,quant-ph,2025-01,none,,False,True,False,False,False,False,Harnessing CUDA-Q's MPS for Tensor Network Simulations of Large-Scale Quantum Circuits
2501.06594,quant-ph,2025-01,none,,False,True,False,False,False,False,Gauge invariance of the natural lineshape and dissipative dynamics of a two-level atom
2501.14663,quant-ph,2025-01,none,,False,True,False,False,False,False,End-to-end workflow for machine learning-based qubit readout with QICK and hls4ml
2501.08843,quant-ph,2025-01,none,,False,True,False,False,False,False,Efficient wireless charging of a quantum battery
2501.18693,quant-ph,2025-01,none,,False,True,False,False,False,False,Hierarchical Generation and Design of Tree-Codes for Resource-Efficient Loss-Tolerant Quantum Communications
2501.10354,quant-ph,2025-01,none,,False,False,False,False,False,False,Quantum locally recoverable code with intersecting recovery sets
2501.14020,quant-ph,2025-01,none,,False,True,False,False,False,False,Connectivity-aware Synthesis of Quantum Algorithms
2501.13459,quant-ph,2025-01,none,,False,True,False,False,False,False,Symmetry Breaking Dynamics in Quantum Many-Body Systems
2501.13696,quant-ph,2025-01,none,,False,True,False,False,False,False,Probabilistic Channel Distillation via Indefinite Causal Order
2501.16160,quant-ph,2025-01,none,,False,True,False,False,False,False,Topological state permutations in time-modulated non-Hermitian multiqubit systems with suppressed non-adiabatic transitions
2501.19228,quant-ph,2025-01,none,,False,True,False,False,False,False,Sampling Groups of Pauli Operators to Enhance Direct Fidelity Estimation
2501.13315,quant-ph,2025-01,none,,False,True,False,False,False,False,The Economics of an Open-Source Quantum Computer
2501.11640,quant-ph,2025-01,none,,False,True,False,False,False,False,Two fundamental solutions to the rigid Kochen-Specker set problem and the solution to the minimal Kochen-Specker set problem under one assumption
2501.17317,quant-ph,2025-01,none,,False,True,False,False,False,False,Single-shot comparison of random quantum channels and measurements
2501.04327,quant-ph,2025-01,none,,False,True,False,False,False,False,Machine Learning Enhanced Quantum State Tomography on FPGA
2501.07891,quant-ph,2025-01,none,,False,True,False,False,False,False,New Quantum Algorithm for Principal Component Analysis
2501.09261,quant-ph,2025-01,none,,False,True,False,False,False,False,Observation of non-Markovian Radiative Phenomena in Structured Photonic Lattices
2501.17780,quant-ph,2025-01,none,,False,False,False,False,False,False,Quantum circuit for exponentiation of Hamiltonians: an algorithmic description based on tensor products
2501.09574,quant-ph,2025-01,none,,False,True,False,False,False,False,Adaptive-depth randomized measurement for fermionic observables
2501.04691,quant-ph,2025-01,none,,False,True,False,False,False,False,Non-Markovian dynamics of generation of bound states in the continuum via single-photon scattering
2501.02222,quant-ph,2025-01,none,,False,True,False,False,False,False,A Toffoli Gate Decomposition via Echoed Cross-Resonance Gates
2501.14178,quant-ph,2025-01,none,,False,True,False,False,False,False,Single-shot detection limits of quantum illumination with multi-qudit states
2501.01385,quant-ph,2025-01,none,,False,False,False,False,False,False,Vacuum-induced atomic grating
2501.13386,quant-ph,2025-01,none,,False,False,False,False,False,False,Linear extrapolation for the graph of function of single variable based on walks
2501.14881,quant-ph,2025-01,none,,False,True,False,False,False,False,"Counterdiabatic-influenced Floquet-engineering: State preparation, annealing and learning the adiabatic gauge potential"
2501.08794,quant-ph,2025-01,none,,False,True,False,False,False,False,Securities Transaction Settlement Optimization on superconducting quantum devices
2501.10217,quant-ph,2025-01,none,,False,True,False,False,False,False,Continuous variable measurement-device-independent quantum certification
2501.17575,quant-ph,2025-01,none,,False,True,False,False,False,False,Nuclear Electric Resonance for Spatially-Resolved Spin Control via Pulsed Optical Excitation in the UV-Visible Spectrum
2501.13923,quant-ph,2025-01,none,,False,False,False,False,False,False,Efficient Mitigation of Error Floors in Quantum Error Correction using Non-Binary Low-Density Parity-Check Codes
2501.17427,quant-ph,2025-01,none,,False,True,False,False,False,False,Excessive precision compromises accuracy even with unlimited resources due to the trade-off in quantum metrology
2501.17929,quant-ph,2025-01,none,,False,True,False,False,False,False,String Breaking in a $2+1$D $\mathbb{Z}_2$ Lattice Gauge Theory
2501.05919,quant-ph,2025-01,none,,False,False,False,False,False,False,Experimental observation of parity-symmetry-protected phenomena in the quantum Rabi model with a trapped ion
2501.08189,quant-ph,2025-01,none,,False,False,False,False,False,False,Quantum Noise Suppression in Non-Hermitian Resonators at Exceptional Point
2501.12072,quant-ph,2025-01,none,,False,True,False,False,False,False,"Fault-tolerant syndrome extraction in [[n,1,3]] non-CSS code family generated using measurements on graph states"
2501.12185,quant-ph,2025-01,none,,False,True,False,False,False,False,State Transfer in Latent-Symmetric Networks
2501.01953,quant-ph,2025-01,none,,False,True,False,False,False,False,Quantum Distribution Error Mitigation via the Circulant Structure of Pauli Noise
2501.02958,quant-ph,2025-01,none,,False,True,False,False,False,False,Analysis of exciton-polariton condensation under different pumping schemes for 1D and 2D microcavities including the effect of strong correlation between polaritons
2501.16872,quant-ph,2025-01,none,,False,False,False,False,False,False,Space-Time-Coupled Qubits for Enhanced Superconducting Quantum Computing
2501.11846,quant-ph,2025-01,none,,False,True,False,False,False,False,Geometrical scheduling of adiabatic control without information of energy spectra
2501.15059,quant-ph,2025-01,none,,False,True,False,False,False,False,Characterization of Nanostructural Imperfections in Superconducting Quantum Circuits
2501.05380,quant-ph,2025-01,none,,False,True,False,False,False,False,Optimal Scheduling in a Quantum Switch
2501.15893,quant-ph,2025-01,none,,False,True,False,False,False,True,Benchmarking Quantum Reinforcement Learning
2501.03973,quant-ph,2025-01,none,,False,True,False,False,False,False,Performance of Practical Quantum Oblivious Key Distribution
2501.17469,quant-ph,2025-01,none,,False,True,False,False,False,False,Detecting quantum steering in networks
2501.18546,quant-ph,2025-01,none,,False,True,False,False,False,False,Mitigating shot noise in local overlapping quantum tomography with semidefinite programming
2501.00951,quant-ph,2025-01,none,,False,True,False,False,False,False,Pseudorandom quantum authentication
2501.14961,quant-ph,2025-01,none,,False,True,False,False,False,False,Tutorial: Hong-Ou-Mandel interference with Structured Photons
2501.19230,quant-ph,2025-01,none,,False,True,False,False,False,False,Electron-beam-induced quantum interference effects in a multi-level quantum emitter
2501.15614,quant-ph,2025-01,none,,False,False,False,False,False,False,Exponential Improvement on Asian Option Pricing Through Quantum Preconditioning Methods
2501.01603,quant-ph,2025-01,none,,False,True,False,False,False,False,pyBoLaNO: A Python symbolic package for normal ordering involving bosonic ladder operators
2501.02929,quant-ph,2025-01,none,,False,True,False,False,False,False,Reducing Circuit Depth in Quantum State Preparation for Quantum Simulation Using Measurements and Feedforward
2501.15261,quant-ph,2025-01,none,,False,True,False,False,False,False,Chromatic Quantum Contextuality
2501.11933,quant-ph,2025-01,none,,False,False,False,False,False,False,Time-optimal transfer of the quantum state in long qubit arrays
2501.09750,quant-ph,2025-01,MISSING,,False,,,,,,Coming full circle -- A unified framework for Kochen-Specker contextuality
2501.08478,quant-ph,2025-01,none,,False,False,False,False,False,False,SEQC: Stratify-Elaborate Quantum Compilation Towards Modular Hybrid Architectures
2501.15465,quant-ph,2025-01,none,,False,False,False,False,False,False,Geometry of the symplectic group and optimal EAQECC codes
2501.04921,quant-ph,2025-01,none,,False,False,False,False,False,False,Entanglement-Assisted Concatenated Quantum Codes: Parameters and Asymptotic Performance
2501.07232,quant-ph,2025-01,none,,False,True,False,False,False,False,Protecting collective qubits from non-Markovian dephasing
2501.17128,quant-ph,2025-01,none,,False,True,False,False,False,False,Quantum Search with the Signless Laplacian
2501.00718,quant-ph,2025-01,none,,False,False,False,False,False,False,Generalized Probability Theory: notes for a short course
2501.01843,quant-ph,2025-01,none,,False,True,False,False,False,False,A stable phase-locking-free single beam optical lattice with multiple configurations
2501.13237,quant-ph,2025-01,none,,False,True,False,False,False,False,Non-zero noise extrapolation: accurately simulating noisy quantum circuits with tensor networks
2502.00148,quant-ph,2025-01,none,,False,True,False,False,False,False,Coherence based on positive operator-valued measures for standard and concatenated quantum state discrimination with inconclusive results
2501.02861,quant-ph,2025-01,none,,False,True,False,False,False,False,Tightening the entropic uncertainty relations with quantum memory in a multipartite scenario
2501.11390,quant-ph,2025-01,none,,False,True,False,False,False,False,Experimental Virtual Quantum Broadcasting
2501.14340,quant-ph,2025-01,none,,False,False,False,False,False,False,From Classical to Quantum: Explicit Classical Distributions Achieving Maximal Quantum $f$-Divergence
2501.16436,quant-ph,2025-01,none,,False,True,False,False,False,False,"Taming quantum systems: A tutorial for using shortcuts-to-adiabaticity, quantum optimal control, and reinforcement learning"
2501.18673,quant-ph,2025-01,none,,False,True,False,False,False,False,Length scale estimation of excited quantum oscillators
2501.14448,quant-ph,2025-01,none,,False,True,False,False,False,False,Correlation strengths in hybrid networks
2501.15685,quant-ph,2025-01,none,,False,True,False,False,False,False,Advancing quantum imaging through learning theory
2501.05668,quant-ph,2025-01,none,,False,True,False,False,False,False,Enhanced Quantum Parameter Estimation via Dynamical Modulation
2501.05327,quant-ph,2025-01,none,,False,True,False,False,False,False,Secure Multi-Party Biometric Verification using QKD assisted Quantum Oblivious Transfer
2501.07562,quant-ph,2025-01,none,,False,True,False,False,False,False,Zero-temperature phase-flip rate in a biased parametric oscillator
2501.18274,quant-ph,2025-01,none,,False,True,False,False,False,False,Metrology of Gravitational Effects with Mechanical Quantum Systems
2504.19988,quant-ph,2025-04,none,,False,True,False,False,False,False,Latency of multipartite entanglement distribution in a quantum SDN architecture
2504.05877,quant-ph,2025-04,none,,False,True,False,False,False,False,Pump-Threshold-Free Frequency Comb via Cavity Floquet Engineering
2504.07253,quant-ph,2025-04,none,,False,True,False,False,False,False,Noise-Aware Entanglement Generation Protocols for Superconducting Qubits with Impedance-Matched FBAR Transducers
2504.21112,quant-ph,2025-04,none,,False,False,False,False,False,False,Optimized Quantum Embedding: A Universal Minor-Embedding Framework for Large Complete Bipartite Graph
2504.04671,quant-ph,2025-04,none,,False,False,False,False,False,False,Hybrid and scalable photonic circuit cavity quantum electrodynamics
2504.05242,quant-ph,2025-04,none,,False,True,False,False,False,False,Spectral correlations of dynamical Resonance Fluorescence
2504.15347,quant-ph,2025-04,none,,False,True,False,False,False,False,"Phase transitions, symmetries, and tunneling in Kerr parametric oscillators"
2504.18205,quant-ph,2025-04,none,,False,True,False,False,False,False,Estimation of the second-order coherence function using quantum reservoir and ensemble methods
2504.16888,quant-ph,2025-04,none,,False,True,False,False,False,False,A first encounter with exceptional points in a quantum model
2504.12485,quant-ph,2025-04,none,,False,True,False,False,False,False,Spectral densities of a dispersive dielectric sphere in the modified Langevin noise formalism
2505.01271,quant-ph,2025-04,none,,False,True,False,False,False,False,Improved Quantum Lattice Boltzmann Method for Advection-Diffusion Equations with a Linear Collision Model
2504.04883,quant-ph,2025-04,none,,False,True,False,False,False,False,How Far do Lindbladians Go?
2505.00159,quant-ph,2025-04,none,,False,True,False,False,False,False,Rydberg Atom Electric Field Sensors as Linear Time-invariant Systems
2504.20632,quant-ph,2025-04,none,,False,True,False,False,False,False,Tx-Rx Mode Mismatch Effects in Gaussian-Modulated CV QKD
2504.19057,quant-ph,2025-04,none,,False,True,False,False,False,False,A correspondence between the Rabi model and an Ising model with long-range interactions
2504.13718,quant-ph,2025-04,none,,False,True,False,False,False,False,Fast microwave-driven two-qubit gates between fluxonium qubits with a transmon coupler
2504.18163,quant-ph,2025-04,none,,False,False,False,False,False,False,Optimal entanglement witness of multipartite systems using support vector machine approach
2504.05611,quant-ph,2025-04,none,,False,True,False,False,False,False,Transversal Fault Tolerant Distributed Quantum Computing Operations
2504.15265,quant-ph,2025-04,none,,False,True,False,False,False,False,Generalized cross-resonance scheme for maximally-entangling two-qutrit gates
2504.17485,quant-ph,2025-04,none,,False,True,False,False,False,False,Leakage at zero temperature from changes in chemical potential in Majorana qubits
2504.21666,quant-ph,2025-04,none,,False,True,False,False,False,False,Quantum Annealing Algorithms for Estimating Ising Partition Functions
2504.14614,quant-ph,2025-04,none,,False,True,False,False,False,False,Measurement-device-independent quantum key distribution with asymmetric sources
2504.16686,quant-ph,2025-04,none,,False,True,False,False,False,False,Wafer-Scale Characterization of Al/AlxOy/Al Josephson Junctions at Room Temperature
2504.11028,quant-ph,2025-04,none,,False,True,False,False,False,False,Measuring coherent dynamics of a superconducting qubit in an open waveguide
2504.08194,quant-ph,2025-04,none,,False,True,False,False,False,False,Scalable universal quantum gates between nitrogen-vacancy centers in levitated nanodiamonds arrays
2504.08487,quant-ph,2025-04,none,,False,True,False,False,False,False,The inherent convolution property of quantum neural networks
2505.00116,quant-ph,2025-04,none,,False,True,False,False,False,False,Open-systems tools for non-thermalizing closed quantum systems
2504.17965,quant-ph,2025-04,none,,False,True,False,False,False,False,Quantum Fisher-Yates shuffle: Unifying methods for generating uniform superpositions of permutations
2504.09863,quant-ph,2025-04,none,,False,True,False,False,False,False,Investigation of Rare-Earth Ion-Photon Interaction and Strong Coupling in Optical Microcavities
2504.08927,quant-ph,2025-04,none,,False,False,False,False,False,False,High-Fidelity Quantum Entanglement Distribution in Metropolitan Fiber Networks with Co-propagating Classical Traffic
2504.07023,quant-ph,2025-04,none,,False,True,False,False,False,False,Swinging small quantum systems out of available values of control parameters
2504.14086,quant-ph,2025-04,none,,False,True,False,False,False,False,Lyapunov Dynamics in Entangled Biphoton Spectroscopy
2504.00591,quant-ph,2025-04,none,,False,True,False,False,False,False,Dissipation and non-thermal states in cryogenic cavities
2504.05916,quant-ph,2025-04,none,,False,True,False,False,False,False,Multilevel Quantum Rabi Models
2504.17133,quant-ph,2025-04,strong,ai-tool|generative-ai,False,False,False,False,False,True,"Quantum Technologies for Beyond 5G and 6G Networks: Applications, Opportunities, and Challenges"
